Date,加權指數,波段低點區間,波段高點區間
2019/9/11,10790.3,0,0
2019/9/12,10827.5,0,0
2019/9/16,10898.1,0,0
2019/9/17,10874.5,0,0
2019/9/18,10929.5,0,0
2019/9/19,10894.7,0,0
2019/9/20,10929.7,0,0
2019/9/23,10919,0,0
2019/9/24,10918,0,0
2019/9/25,10873.7,0,0
2019/9/26,10872,0,0
2019/9/27,10829.7,0,0
2019/10/1,10967.7,0,0
2019/10/2,10947.9,0,0
2019/10/3,10875.9,0,0
2019/10/4,10894.5,0,0
2019/10/7,10935.1,0,0
2019/10/8,11017.3,0,0
2019/10/9,10890,0,1
2019/10/14,11067,0,1
2019/10/15,11111.8,0,1
2019/10/16,11162.8,0,1
2019/10/17,11186.9,0,1
2019/10/18,11180.2,0,1
2019/10/21,11184.2,0,1
2019/10/22,11271.2,0,1
2019/10/23,11239.7,0,1
2019/10/24,11320.1,0,1
2019/10/25,11296.1,0,1
2019/10/28,11315,0,1
2019/10/29,11333.9,0,1
2019/10/30,11380.3,0,1
2019/10/31,11358.7,0,1
2019/11/1,11399.5,0,1
2019/11/4,11556.8,0,1
2019/11/5,11644,0,1
2019/11/6,11653.1,0,1
2019/11/7,11606.6,0,1
2019/11/8,11579.5,0,1
2019/11/11,11427.3,0,1
2019/11/12,11520.4,0,1
2019/11/13,11467.8,0,1
2019/11/14,11450.4,0,1
2019/11/15,11525.6,0,1
2019/11/18,11599.8,0,1
2019/11/19,11656.4,0,1
2019/11/20,11631.2,0,1
2019/11/21,11558.3,0,1
2019/11/22,11566.8,0,1
2019/11/25,11561.6,0,1
2019/11/26,11576.8,0,1
2019/11/27,11647.5,0,1
2019/11/28,11617.1,0,1
2019/11/29,11489.6,0,1
2019/12/2,11502.8,0,1
2019/12/3,11531.6,0,1
2019/12/4,11510.5,0,1
2019/12/5,11594.7,1,1
2019/12/6,11609.6,1,1
2019/12/9,11660.8,1,1
2019/12/10,11627.8,1,1
2019/12/11,11700.8,1,1
2019/12/12,11836.4,1,1
2019/12/13,11927.7,1,1
2019/12/16,11939.8,1,1
2019/12/17,12097,1,1
2019/12/18,12122.5,1,1
2019/12/19,12018.9,1,1
2019/12/20,11959.1,1,1
2019/12/23,12022.2,1,1
2019/12/24,11976.4,1,1
2019/12/25,12008.1,1,1
2019/12/26,12001,1,1
2019/12/27,12091.6,1,1
2019/12/30,12053.4,1,1
2019/12/31,11997.1,1,1
2020/1/2,12100.5,1,1
2020/1/3,12110.4,1,1
2020/1/6,11953.4,1,1
2020/1/7,11880.3,1,1
2020/1/8,11817.1,1,1
2020/1/9,11970.6,1,1
2020/1/10,12024.7,1,1
2020/1/13,12113.4,1,1
2020/1/14,12179.8,1,1
2020/1/15,12091.9,1,1
2020/1/16,12066.9,1,1
2020/1/17,12090.3,1,1
2020/1/20,12118.7,1,1
2020/1/30,11421.7,1,1
2020/1/31,11495.1,1,1
2020/2/3,11354.9,1,1
2020/2/4,11555.9,1,1
2020/2/5,11573.6,1,1
2020/2/6,11749.7,1,1
2020/2/7,11612.8,1,1
2020/2/10,11574.1,1,1
2020/2/11,11664,1,1
2020/2/12,11774.2,1,1
2020/2/13,11791.8,1,1
2020/2/14,11815.7,1,1
2020/2/17,11763.5,1,1
2020/2/18,11649,1,1
2020/2/19,11758.8,1,1
2020/2/20,11725.1,1,1
2020/2/21,11686.3,1,1
2020/2/24,11534.9,1,1
2020/2/25,11540.2,1,1
2020/2/26,11433.6,1,1
2020/2/27,11292.2,1,1
2020/3/2,11170.5,1,1
2020/3/3,11327.7,1,1
2020/3/4,11392.3,1,1
2020/3/5,11514.8,1,1
2020/3/6,11321.8,1,1
2020/3/9,10977.6,1,1
2020/3/10,11003.5,1,1
2020/3/11,10893.8,1,1
2020/3/12,10422.3,1,1
2020/3/13,10128.9,1,1
2020/3/16,9717.77,1,1
2020/3/17,9439.63,1,1
2020/3/18,9218.67,1,1
2020/3/19,8681.34,1,1
2020/3/20,9234.09,1,1
2020/3/23,8890.03,1,1
2020/3/24,9285.62,1,1
2020/3/25,9644.75,1,1
2020/3/26,9736.36,1,1
2020/3/27,9698.92,1,1
2020/3/30,9629.43,1,1
2020/3/31,9708.06,1,1
2020/4/1,9663.63,1,1
2020/4/6,9818.74,1,1
2020/4/7,9996.39,1,1
2020/4/8,10137.5,1,1
2020/4/9,10119.4,1,1
2020/4/10,10157.6,1,1
2020/4/13,10099.2,1,1
2020/4/14,10332.9,1,1
2020/4/15,10447.2,1,1
2020/4/16,10375.5,1,1
2020/4/17,10597,1,1
2020/4/20,10586.7,1,1
2020/4/21,10288.4,1,1
2020/4/22,10307.7,1,1
2020/4/23,10366.5,1,1
2020/4/24,10347.4,1,1
2020/4/27,10567.3,1,1
2020/4/28,10616.1,1,1
2020/4/29,10772.2,1,1
2020/4/30,10992.1,1,1
2020/5/4,10720.5,1,0
2020/5/5,10774.6,1,0
2020/5/6,10775,1,0
2020/5/7,10842.9,1,0
2020/5/8,10901.4,1,0
2020/5/11,11013.3,1,0
2020/5/12,10879.5,1,0
2020/5/13,10938.3,1,0
2020/5/14,10780.9,1,0
2020/5/15,10814.9,1,0
2020/5/18,10740.5,1,0
2020/5/19,10860.4,1,0
2020/5/20,10907.8,1,0
2020/5/21,11008.3,1,0
2020/5/22,10811.2,1,0
2020/5/25,10871.2,1,0
2020/5/26,10997.2,1,0
2020/5/27,11014.7,1,0
2020/5/28,10944.2,1,0
2020/5/29,10942.2,1,0
2020/6/1,11079,1,0
2020/6/2,11127.9,1,0
2020/6/3,11320.2,1,0
2020/6/4,11393.2,1,0
2020/6/5,11479.4,1,0
2020/6/8,11610.3,1,0
2020/6/9,11637.1,1,0
2020/6/10,11720.2,1,0
2020/6/11,11535.8,1,0
2020/6/12,11429.9,1,0
2020/6/15,11306.3,1,0
2020/6/16,11511.6,1,0
2020/6/17,11534.6,1,0
2020/6/18,11548.3,1,0
2020/6/19,11549.9,1,0
2020/6/22,11572.9,1,0
2020/6/23,11612.4,1,0
2020/6/24,11660.7,1,0
2020/6/29,11542.6,1,0
2020/6/30,11621.2,0,0
2020/7/1,11703.4,0,0
2020/7/2,11805.1,0,0
2020/7/3,11909.2,0,0
2020/7/6,12116.7,0,0
2020/7/7,12093,0,0
2020/7/8,12170.2,0,0
2020/7/9,12192.7,0,0
2020/7/10,12073.7,0,0
2020/7/13,12211.6,0,0
2020/7/14,12209,0,0
2020/7/15,12202.8,0,0
2020/7/16,12157.7,0,0
2020/7/17,12181.6,0,0
2020/7/20,12174.5,0,0
2020/7/21,12397.5,0,0
2020/7/22,12473.3,0,0
2020/7/23,12413,0,0
2020/7/24,12304,0,0
2020/7/27,12588.3,0,0
2020/7/28,12586.7,0,0
2020/7/29,12541,0,0
2020/7/30,12722.9,0,0
2020/7/31,12664.8,0,0
2020/8/3,12513,0,0
2020/8/4,12709.9,0,0
2020/8/5,12802.3,0,0
2020/8/6,12913.5,0,0
2020/8/7,12828.9,0,0
2020/8/10,12894,0,0
2020/8/11,12780.2,0,0
2020/8/12,12670.3,0,0
2020/8/13,12763.1,0,0
2020/8/14,12795.5,0,0
2020/8/17,12956.1,0,0
2020/8/18,12872.1,0,0
2020/8/19,12778.6,0,0
2020/8/20,12362.6,0,0
2020/8/21,12607.8,0,0
2020/8/24,12647.1,0,0
2020/8/25,12758.2,0,0
2020/8/26,12833.3,0,0
2020/8/27,12797.3,0,0
2020/8/28,12728.8,0,0
2020/8/31,12591.5,0,0
2020/9/1,12703.3,0,0
2020/9/2,12699.5,0,0
2020/9/3,12758,0,0
2020/9/4,12638,0,0
2020/9/7,12601.4,0,0
2020/9/8,12663.6,0,0
2020/9/9,12608.6,0,0
2020/9/10,12691.8,0,0
2020/9/11,12676,0,0
2020/9/14,12787.8,0,0
2020/9/15,12845.7,0,0
2020/9/16,12976.8,0,0
2020/9/17,12872.7,0,0
2020/9/18,12875.6,0,0
2020/9/21,12795.1,0,0
2020/9/22,12645.5,0,0
2020/9/23,12583.9,0,0
2020/9/24,12264.4,0,0
2020/9/25,12232.9,0,0
2020/9/28,12462.8,0,0
2020/9/29,12467.7,0,0
2020/9/30,12515.6,0,0
2020/10/5,12548.3,0,0
2020/10/6,12704.2,0,0
2020/10/7,12746.4,0,0
2020/10/8,12887.2,0,0
2020/10/12,12955.9,0,0
2020/10/13,12947.1,0,0
2020/10/14,12919.3,0,0
2020/10/15,12827.8,0,0
2020/10/16,12750.4,0,0
2020/10/19,12908.3,0,0
2020/10/20,12862.4,0,0
2020/10/21,12877.2,0,0
2020/10/22,12917,0,0
2020/10/23,12898.8,0,0
2020/10/26,12909,0,0
2020/10/27,12875,0,0
2020/10/28,12793.8,0,0
2020/10/29,12662.9,0,0
2020/10/30,12546.3,0,0
2020/11/2,12591.3,0,0
2020/11/3,12736,0,0
2020/11/4,12867.9,0,0
2020/11/5,12918.8,0,0
2020/11/6,12973.5,0,0
2020/11/9,13127.5,0,0
2020/11/10,13081.7,0,0
2020/11/11,13262.2,0,0
2020/11/12,13221.8,0,0
2020/11/13,13273.3,0,0
2020/11/16,13551.8,0,0
2020/11/17,13593,0,0
2020/11/18,13773.3,0,0
2020/11/19,13722.4,0,0
2020/11/20,13716.4,0,0
2020/11/23,13878,0,0
2020/11/24,13807.1,0,0
2020/11/25,13738.8,0,0
2020/11/26,13845.7,0,0
2020/11/27,13867.1,0,0
2020/11/30,13722.9,0,0
2020/12/1,13885.7,0,0
2020/12/2,13989.1,0,0
2020/12/3,13977.1,0,0
2020/12/4,14132.4,0,0
2020/12/7,14256.6,0,0
2020/12/8,14360.4,0,0
2020/12/9,14390.1,0,0
2020/12/10,14249.5,0,0
2020/12/11,14261.7,0,0
2020/12/14,14211,0,0
2020/12/15,14068.5,0,0
2020/12/16,14304.5,0,0
2020/12/17,14258.9,0,0
2020/12/18,14250,0,0
2020/12/21,14385,0,0
2020/12/22,14177.5,0,0
2020/12/23,14223.1,0,0
2020/12/24,14280.3,0,0
2020/12/25,14331.4,0,0
2020/12/28,14483.1,0,0
2020/12/29,14472,0,0
2020/12/30,14687.7,0,0
2020/12/31,14732.5,0,0
2021/1/4,14902,0,0
2021/1/5,15000,0,0
2021/1/6,14983.1,0,0
2021/1/7,15214,0,0
2021/1/8,15464,0,0
2021/1/11,15557.3,0,0
2021/1/12,15500.7,0,0
2021/1/13,15770,0,0
2021/1/14,15707.2,0,0
2021/1/15,15616.4,0,0
2021/1/18,15612,0,0
2021/1/19,15877.4,0,0
2021/1/20,15806.2,0,0
2021/1/21,16153.8,0,0
2021/1/22,16019,0,0
2021/1/25,15946.5,0,0
2021/1/26,15658.8,0,0
2021/1/27,15701.5,0,0
2021/1/28,15415.9,0,0
2021/1/29,15138.3,0,0
2021/2/1,15410.1,0,0
2021/2/2,15760,0,0
2021/2/3,15771.3,0,0
2021/2/4,15706.2,0,0
2021/2/5,15802.4,0,0
2021/2/17,16362.3,0,0
2021/2/18,16424.5,0,0
2021/2/19,16341.4,0,0
2021/2/22,16410.2,0,0
2021/2/23,16443.4,0,0
2021/2/24,16212.5,0,0
2021/2/25,16452.2,0,0
2021/2/26,15953.8,0,0
2021/3/2,15946.9,0,0
2021/3/3,16211.7,0,0
2021/3/4,15906.4,0,0
2021/3/5,15855.2,0,0
2021/3/8,15820.1,0,0
2021/3/9,15853.1,0,0
2021/3/10,15911.7,0,0
2021/3/11,16179.6,0,0
2021/3/12,16255.2,0,0
2021/3/15,16249.3,0,0
2021/3/16,16313.2,0,0
2021/3/17,16215.8,0,0
2021/3/18,16287.8,0,0
2021/3/19,16070.2,0,0
2021/3/22,16189.2,0,0
2021/3/23,16177.6,0,0
2021/3/24,16032.1,0,0
2021/3/25,16060.1,0,0
2021/3/26,16305.9,0,0
2021/3/29,16476,0,0
2021/3/30,16554.9,0,0
2021/3/31,16431.1,0,0
2021/4/1,16571.3,0,0
2021/4/6,16739.9,0,0
2021/4/7,16815.4,0,0
2021/4/8,16926.4,0,0
2021/4/9,16854.1,0,0
2021/4/12,16859.7,0,0
2021/4/13,16824.9,0,0
2021/4/14,16866,0,0
2021/4/15,17076.7,0,0
2021/4/16,17158.8,0,0
2021/4/19,17263.3,0,0
2021/4/20,17323.9,0,0
2021/4/21,17202.1,0,0
2021/4/22,17097,0,0
2021/4/23,17300.3,0,0
2021/4/26,17572.3,0,0
2021/4/27,17595.9,0,0
2021/4/28,17567.5,0,0
2021/4/29,17566.7,0,0
2021/5/3,17222.3,0,0
2021/5/4,16933.8,0,0
2021/5/5,16843.4,0,0
2021/5/6,16994.4,0,0
2021/5/7,17285,0,0
2021/5/10,17235.6,0,0
2021/5/11,16583.1,0,0
2021/5/12,15902.4,0,0
2021/5/13,15670.1,0,0
2021/5/14,15827.1,0,0
2021/5/17,15353.9,0,0
2021/5/18,16146,0,0
2021/5/19,16132.7,0,0
2021/5/20,16042.4,0,0
2021/5/21,16302.1,0,0
2021/5/24,16338.3,0,0
2021/5/25,16595.7,0,0
2021/5/26,16643.7,0,0
2021/5/27,16601.6,0,0
2021/5/28,16870.9,0,0
2021/5/31,17068.4,0,0
2021/6/1,17162.4,0,0
2021/6/2,17165,0,0
2021/6/3,17246.2,0,0
2021/6/4,17147.4,0,0
2021/6/7,17083.9,0,0
2021/6/8,17076.2,0,0
2021/6/9,16966.2,0,0
2021/6/10,17159.2,0,0
2021/6/11,17213.5,0,0
2021/6/15,17371.3,0,0
2021/6/16,17307.9,0,0
2021/6/17,17390.6,0,0
2021/6/18,17318.5,0,0
2021/6/21,17063,0,0
2021/6/22,17075.6,0,0
2021/6/23,17336.7,0,0
2021/6/24,17408,0,0
2021/6/25,17503,0,0
2021/6/28,17591,0,0
2021/6/29,17598.2,0,0
2021/6/30,17755.5,0,0
2021/7/1,17713.9,0,0
2021/7/2,17710.2,0,0
2021/7/5,17919.3,0,0
2021/7/6,17913.1,0,0
2021/7/7,17850.7,0,0
2021/7/8,17866.1,0,0
2021/7/9,17661.5,0,0
2021/7/12,17814.3,0,0
2021/7/13,17847.5,0,0
2021/7/14,17845.8,0,0
2021/7/15,18034.2,0,0
2021/7/16,17895.2,0,0
2021/7/19,17789.2,0,0
2021/7/20,17528.7,0,0
2021/7/21,17458.8,0,0
2021/7/22,17572.3,0,0
2021/7/23,17572.9,0,0
2021/7/26,17403.6,0,0
2021/7/27,17269.9,0,0
2021/7/28,17135.2,0,0
2021/7/29,17402.8,0,0
2021/7/30,17247.4,0,0
2021/8/2,17503.3,0,0
2021/8/3,17553.8,0,0
2021/8/4,17623.9,0,0
2021/8/5,17603.1,0,0
2021/8/6,17526.3,0,0
2021/8/9,17485.2,0,0
2021/8/10,17323.6,0,0
2021/8/11,17227.2,0,0
2021/8/12,17219.9,0,0
2021/8/13,16982.1,0,0
2021/8/16,16858.8,0,0
2021/8/17,16661.4,0,0
2021/8/18,16826.3,0,0
2021/8/19,16375.4,0,0
2021/8/20,16341.9,0,0
2021/8/23,16741.8,0,0
2021/8/24,16818.7,0,0
2021/8/25,17045.9,0,0
2021/8/26,17067,0,0
2021/8/27,17209.9,0,0
2021/8/30,17396.5,0,0
2021/8/31,17490.3,0,0
2021/9/1,17474,0,0
2021/9/2,17319.8,0,0
2021/9/3,17516.9,0,0
2021/9/6,17495.3,0,0
2021/9/7,17428.9,0,0
2021/9/8,17270.5,0,0
2021/9/9,17304.3,0,0
2021/9/10,17474.6,0,0
2021/9/13,17446.3,0,0
2021/9/14,17434.9,0,0
2021/9/15,17354,0,0
2021/9/16,17278.7,0,0
2021/9/17,17276.8,0,0
2021/9/22,16925.8,0,0
2021/9/23,17078.2,0,0
2021/9/24,17260.2,0,0
2021/9/27,17313.8,0,0
2021/9/28,17181.4,0,0
2021/9/29,16855.5,0,0
2021/9/30,16934.8,0,1
2021/10/1,16570.9,0,1
2021/10/4,16408.3,0,1
2021/10/5,16460.8,0,1
2021/10/6,16393.2,0,1
2021/10/7,16713.9,0,1
2021/10/8,16640.4,0,1
2021/10/12,16462.8,0,1
2021/10/13,16348,0,1
2021/10/14,16387.3,0,1
2021/10/15,16781.2,0,1
2021/10/18,16705.5,0,1
2021/10/19,16900.7,0,1
2021/10/20,16887.8,0,1
2021/10/21,16889.5,0,1
2021/10/22,16888.7,0,1
2021/10/25,16894.2,0,1
2021/10/26,17034.3,0,1
2021/10/27,17074.6,0,1
2021/10/28,17041.6,0,1
2021/10/29,16987.4,0,1
2021/11/1,17068.2,0,1
2021/11/2,17066,0,1
2021/11/3,17122.2,0,1
2021/11/4,17078.9,0,1
2021/11/5,17296.9,0,1
2021/11/8,17415.3,0,1
2021/11/9,17541.4,0,1
2021/11/10,17559.7,0,1
2021/11/11,17452.5,0,1
2021/11/12,17518.1,0,1
2021/11/15,17634.5,0,1
2021/11/16,17693.1,0,1
2021/11/17,17764,0,1
2021/11/18,17841.4,0,1
2021/11/19,17818.3,0,1
2021/11/22,17803.5,0,1
2021/11/23,17666.1,0,1
2021/11/24,17642.5,0,1
2021/11/25,17654.2,0,1
2021/11/26,17369.4,0,1
2021/11/29,17328.1,0,1
2021/11/30,17427.8,0,1
2021/12/1,17586,0,1
2021/12/2,17724.9,0,1
2021/12/3,17697.1,0,1
2021/12/6,17688.2,0,1
2021/12/7,17796.9,0,1
2021/12/8,17832.4,0,1
2021/12/9,17914.1,0,1
2021/12/10,17826.3,0,1
2021/12/13,17767.6,0,1
2021/12/14,17599.4,0,1
2021/12/15,17660.1,0,1
2021/12/16,17785.7,0,1
2021/12/17,17812.6,0,1
2021/12/20,17669.1,0,1
2021/12/21,17789.3,0,1
2021/12/22,17826.8,0,1
2021/12/23,17946.7,0,1
2021/12/24,17961.6,0,1
2021/12/27,18048.9,0,1
2021/12/28,18196.8,0,1
2021/12/29,18248.3,0,1
2021/12/30,18218.8,0,1
2022/1/3,18270.5,0,1
2022/1/4,18526.3,0,1
2022/1/5,18500,0,1
2022/1/6,18367.9,0,1
2022/1/7,18169.8,0,1
2022/1/10,18239.4,0,1
2022/1/11,18288.2,0,1
2022/1/12,18375.4,0,1
2022/1/13,18436.9,0,1
2022/1/14,18403.3,0,1
2022/1/17,18525.4,0,1
2022/1/18,18378.6,0,1
2022/1/19,18227.5,0,1
2022/1/20,18218.3,0,1
2022/1/21,17899.3,0,1
2022/1/24,17989,0,1
2022/1/25,17701.1,0,1
2022/1/26,17674.4,0,1
2022/2/7,17900.3,0,1
2022/2/8,17966.6,0,1
2022/2/9,18151.8,0,1
2022/2/10,18338.1,0,1
2022/2/11,18310.9,0,1
2022/2/14,17997.7,0,1
2022/2/15,17951.8,0,1
2022/2/16,18231.5,0,1
2022/2/17,18268.6,0,1
2022/2/18,18232.3,0,1
2022/2/21,18221.5,0,1
2022/2/22,17969.3,0,1
2022/2/23,18055.7,0,1
2022/2/24,17594.6,0,1
2022/2/25,17652.2,0,1
2022/3/1,17898.2,0,1
2022/3/2,17867.6,0,1
2022/3/3,17934.4,0,1
2022/3/4,17736.5,0,1
2022/3/7,17178.7,0,1
2022/3/8,16825.2,0,1
2022/3/9,17015.4,0,1
2022/3/10,17433.2,0,1
2022/3/11,17264.7,0,1
2022/3/14,17263,0,1
2022/3/15,16926.1,0,1
2022/3/16,16940.8,0,1
2022/3/17,17448.2,0,1
2022/3/18,17456.5,0,1
2022/3/21,17560.4,0,1
2022/3/22,17559.7,0,1
2022/3/23,17731.4,0,1
2022/3/24,17699.1,0,1
2022/3/25,17676.9,0,1
2022/3/28,17520,0,1
2022/3/29,17548.7,0,1
2022/3/30,17740.6,0,1
2022/3/31,17693.5,0,1
2022/4/1,17625.6,0,1
2022/4/6,17522.5,0,1
2022/4/7,17178.6,0,1
2022/4/8,17284.5,0,1
2022/4/11,17048.4,0,1
2022/4/12,16990.9,0,1
2022/4/13,17301.7,0,1
2022/4/14,17245.7,0,1
2022/4/15,17004.2,0,1
2022/4/18,16898.9,0,1
2022/4/19,16993.4,0,1
2022/4/20,17148.9,0,1
2022/4/21,17127.9,0,1
2022/4/22,17025.1,0,0
2022/4/25,16620.9,0,0
2022/4/26,16644.8,0,0
2022/4/27,16303.3,0,0
2022/4/28,16419.4,0,0
2022/4/29,16592.2,0,0
2022/5/3,16498.9,0,0
2022/5/4,16565.8,0,0
2022/5/5,16696.1,0,0
2022/5/6,16408.2,0,0
2022/5/9,16048.9,0,0
2022/5/10,16061.7,0,0
2022/5/11,16006.2,0,0
2022/5/12,15616.7,0,0
2022/5/13,15832.5,0,0
2022/5/16,15901,0,0
2022/5/17,16056.1,0,0
2022/5/18,16296.9,0,0
2022/5/19,16020.3,0,0
2022/5/20,16144.8,0,0
2022/5/23,16156.4,0,0
2022/5/24,15963.6,0,0
2022/5/25,16104,0,0
2022/5/26,15968.8,0,0
2022/5/27,16266.2,0,0
2022/5/30,16610.6,0,0
2022/5/31,16807.8,0,0
2022/6/1,16675.1,0,0
2022/6/2,16552.6,0,0
2022/6/6,16606,0,0
2022/6/7,16512.9,0,0
2022/6/8,16670.5,0,0
2022/6/9,16621.3,0,0
2022/6/10,16460.1,0,0
2022/6/13,16071,0,0
2022/6/14,16047.4,0,0
2022/6/15,15999.2,0,0
2022/6/16,15838.6,0,0
2022/6/17,15641.3,0,0
2022/6/20,15367.6,0,0
2022/6/21,15728.6,0,0
2022/6/22,15347.8,0,0
2022/6/23,15176.4,0,0
2022/6/24,15303.3,0,0
2022/6/27,15548,0,0
2022/6/28,15439.9,0,0
2022/6/29,15240.1,0,0
2022/6/30,14825.7,0,0
2022/7/1,14343.1,0,0
2022/7/4,14217.1,0,0
2022/7/5,14349.2,0,0
2022/7/6,13985.5,0,0
2022/7/7,14336.3,0,0
2022/7/8,14464.5,0,0
2022/7/11,14340.5,0,0
2022/7/12,13950.6,0,0
2022/7/13,14324.7,0,0
2022/7/14,14438.5,0,0
2022/7/15,14550.6,0,0
2022/7/18,14719.6,0,0
2022/7/19,14694.1,0,0
2022/7/20,14733.2,0,0
2022/7/21,14937.7,1,0
2022/7/22,14949.4,1,0
2022/7/25,14936.3,1,0
2022/7/26,14806.8,1,0
2022/7/27,14921.6,1,0
2022/7/28,14891.9,1,0
2022/7/29,15000.1,1,0
2022/8/1,14981.7,1,0
2022/8/2,14747.2,1,0
2022/8/3,14777,1,0
2022/8/4,14702.2,1,0
2022/8/5,15036,1,0
2022/8/8,15020.4,1,0
2022/8/9,15050.3,1,0
2022/8/10,14939,1,0
2022/8/11,15197.8,1,0
2022/8/12,15289,1,0
2022/8/15,15417.3,1,0
2022/8/16,15420.6,1,0
2022/8/17,15465.5,1,0
2022/8/18,15396.8,1,0
2022/8/19,15408.8,1,0
2022/8/22,15245.1,1,0
2022/8/23,15095.9,1,0
2022/8/24,15069.2,1,0
2022/8/25,15200,1,0
2022/8/26,15278.4,1,0
2022/8/29,14926.2,1,0
2022/8/30,14953.6,1,0
2022/8/31,15095.4,1,0
2022/9/1,14801.9,1,0
2022/9/2,14673,1,0
2022/9/5,14661.1,1,0
2022/9/6,14677.2,1,0
2022/9/7,14410,1,0
2022/9/8,14583.4,1,0
2022/9/12,14807.4,1,0
2022/9/13,14894.4,1,0
2022/9/14,14658.3,1,0
2022/9/15,14670,1,0
2022/9/16,14561.8,1,0
2022/9/19,14425.7,1,0
2022/9/20,14549.3,1,0
2022/9/21,14424.5,1,0
2022/9/22,14284.6,1,0
2022/9/23,14118.4,1,0
2022/9/26,13778.2,1,0
2022/9/27,13826.6,1,0
2022/9/28,13466.1,1,0
2022/9/29,13534.3,1,0
2022/9/30,13424.6,1,0
2022/10/3,13300.5,1,0
2022/10/4,13576.5,1,0
2022/10/5,13801.4,1,0
2022/10/6,13892,1,0
2022/10/7,13702.3,1,0
2022/10/11,13106,1,0
2022/10/12,13081.2,1,0
2022/10/13,12810.7,1,0
2022/10/14,13128.1,1,0
2022/10/17,12966,1,0
2022/10/18,13124.7,1,0
2022/10/19,12976.8,1,0
2022/10/20,12946.1,1,0
2022/10/21,12819.2,1,0
2022/10/24,12857,1,0
2022/10/25,12666.1,1,0
2022/10/26,12729,1,0
2022/10/27,12926.4,1,0
2022/10/28,12788.4,1,0
2022/10/31,12949.8,1,0
2022/11/1,13037.2,1,0
2022/11/2,13100.2,1,0
2022/11/3,12986.6,1,0
2022/11/4,13026.7,1,0
2022/11/7,13223.7,1,0
2022/11/8,13347.8,1,0
2022/11/9,13638.8,1,0
2022/11/10,13503.8,1,0
2022/11/11,14007.6,1,0
2022/11/14,14174.9,1,0
2022/11/15,14546.3,1,0
2022/11/16,14537.3,1,0
2022/11/17,14535.2,1,0
2022/11/18,14505,1,0
2022/11/21,14449.4,1,0
2022/11/22,14542.2,1,0
2022/11/23,14608.5,1,0
2022/11/24,14784,1,0
2022/11/25,14778.5,1,0
2022/11/28,14556.9,1,0
2022/11/29,14709.6,1,0
2022/11/30,14879.5,1,0
2022/12/1,15012.8,1,0
2022/12/2,14970.7,1,0
2022/12/5,14980.7,1,0
2022/12/6,14728.9,1,0
2022/12/7,14630,1,0
2022/12/8,14553,1,0
2022/12/9,14705.4,1,0
2022/12/12,14612.6,1,0
2022/12/13,14523,1,0
2022/12/14,14739.4,1,0
2022/12/15,14734.1,1,0
2022/12/16,14528.5,1,0
2022/12/19,14433.3,1,0
2022/12/20,14170,1,0
2022/12/21,14234.4,1,0
2022/12/22,14442.9,1,0
2022/12/23,14271.6,1,0
2022/12/26,14285.1,1,0
2022/12/27,14328.4,1,0
2022/12/28,14173.1,1,0
2022/12/29,14085,1,0
2022/12/30,14137.7,1,0
2023/1/3,14224.1,1,0
2023/1/4,14199.1,1,0
2023/1/5,14301,1,0
2023/1/6,14373.3,1,0
2023/1/9,14752.2,1,0
2023/1/10,14803,1,0
2023/1/11,14751.4,1,0
2023/1/12,14731.6,1,0
2023/1/13,14824.1,1,0
2023/1/16,14927,1,0
2023/1/17,14932.9,1,0
2023/1/30,15493.8,1,0
2023/1/31,15265.2,1,0
2023/2/1,15420.1,1,0
2023/2/2,15595.2,1,0
2023/2/3,15602.7,1,0
2023/2/6,15392.8,1,0
2023/2/7,15400.9,1,0
2023/2/8,15618.2,1,0
2023/2/9,15598.7,0,0
2023/2/10,15586.7,0,0
2023/2/13,15544.3,0,0
2023/2/14,15654.5,0,0
2023/2/15,15654.5,0,0
2023/2/16,15550.5,0,0
2023/2/17,15479.7,0,0
2023/2/20,15551.2,0,0
2023/2/21,15563,0,0
2023/2/22,15418.8,0,0
2023/2/23,15615.4,0,0
2023/2/24,15503.8,0,0
2023/3/1,15598.5,0,0
2023/3/2,15598.7,0,0
2023/3/3,15608.4,0,0
2023/3/6,15763.5,0,0
2023/3/7,15857.9,0,0
2023/3/8,15818.2,0,0
2023/3/9,15770.7,0,0
2023/3/10,15526.2,0,0
2023/3/13,15560.5,0,0
2023/3/14,15360.4,0,0
2023/3/15,15387.6,0,0
2023/3/16,15221.1,0,0
2023/3/17,15453,0,0
2023/3/20,15420,0,0
2023/3/21,15513.5,0,0
2023/3/22,15760.5,0,0
2023/3/23,15864,0,0
2023/3/24,15914.7,0,0
2023/3/27,15830.3,0,0
2023/3/28,15701.5,0,0
2023/3/29,15769.8,0,0
2023/3/30,15849.4,0,0
2023/3/31,15868.1,0,0
2023/4/6,15810.8,0,0
2023/4/7,15836.5,0,0
2023/4/10,15876.2,0,0
2023/4/11,15913.9,0,0
2023/4/12,15933,0,0
2023/4/13,15804.8,0,0
2023/4/14,15929.4,0,0
2023/4/17,15963.5,0,0
2023/4/18,15869.4,0,0
2023/4/19,15770.5,0,0
2023/4/20,15707.5,0,0
2023/4/21,15603,0,0
2023/4/24,15626.9,0,0
2023/4/25,15370.7,0,0
2023/4/26,15374.6,0,0
2023/4/27,15411.5,0,0
2023/4/28,15579.2,0,0
2023/5/2,15636.5,0,0
2023/5/3,15553.4,0,0
2023/5/4,15609,0,0
